2025-05-27T16:44:29,,,,,,,,,,,,,,TOUCH_SLIDER_RESOLUTION,100,
Configurations(Methods):,,,,,,,,,,,,,,TOUCH_DECIMAL_POINT_PRECISION,100,
Name,Touch Interfaces,,,,,,,,,,,,,num_elements,5,
config01,"Slider00, TS15, TS14, TS13, TS12, TS01",,,,,,,,,,,,,resol_plus,400,
65535,940,100,11557,11558,11602,11519,11539,,0,2,44,83,289,127,235,47
65535,940,100,11558,11615,11607,11524,11548,,0,1,57,8,114,65,188,38
65535,940,100,11556,11604,11600,11511,11546,,0,1,48,4,108,52,193,39
65535,940,100,11563,11603,11602,11523,11550,,0,1,40,1,103,41,197,39
65535,940,100,11554,11600,11589,11505,11552,,0,1,46,11,124,57,181,36
65535,940,100,11564,11577,11601,11516,11572,,0,2,24,85,454,109,222,44
65535,940,100,11567,11575,11603,11538,11570,,0,2,28,65,332,93,230,46
65535,940,100,11590,11573,11578,11523,11553,,0,0,12,17,242,29,41,1
65535,940,100,11597,11581,11594,11513,11568,,0,0,3,16,633,19,16,1
65535,940,100,11572,11579,11590,11518,11537,,0,2,11,72,755,83,213,43
65535,940,100,11568,11575,11599,11528,11553,,0,2,24,71,396,95,225,45
65535,940,100,11569,11570,11594,11540,11517,,0,2,24,54,325,78,231,46
65535,940,100,11577,11563,11588,11546,11529,,0,2,25,42,268,67,237,47
65535,940,100,11586,11561,11558,11547,11542,,0,0,28,25,189,53,53,1
65535,940,100,11586,11567,11563,11561,11554,,0,0,23,19,183,42,55,2
65535,940,100,11587,11566,11544,11562,11560,,0,0,43,21,149,64,67,7
65535,940,100,11589,11563,11546,11565,11568,,0,0,43,26,160,69,63,5
65535,940,100,11598,11567,11554,11532,11563,,0,0,44,31,170,75,59,4
65535,940,100,11589,11563,11555,11538,11574,,0,0,34,26,176,60,57,3
65535,940,100,11584,11556,11566,11539,11564,,0,0,18,28,256,46,39,1
65535,940,100,11573,11546,11569,11516,11568,,0,0,4,27,775,31,13,1
65535,940,100,11566,11552,11567,11532,11570,,0,4,38,3,108,41,493,100
65535,940,100,11586,11561,11575,11553,11581,,0,0,11,25,327,36,31,1
65535,940,100,11593,11568,11554,11562,11550,,0,0,39,25,164,64,61,4
65535,940,100,11598,11566,11563,11572,11560,,0,0,35,32,191,67,52,1
65535,940,100,11593,11578,11566,11555,11563,,0,0,27,15,156,42,64,6
65535,940,100,11596,11575,11564,11562,11575,,0,0,32,21,166,53,60,4
65535,940,100,11631,11581,11571,11565,11548,,0,0,60,50,183,110,55,2
65535,940,100,11677,11581,11583,11552,11573,,0,0,94,96,202,190,50,1
65535,940,100,11773,11589,11602,11571,11607,,0,0,171,184,208,355,48,1
65535,940,100,11874,11597,11594,11586,11592,,0,0,280,277,199,557,50,1
65535,940,100,11951,11608,11614,11598,11612,,0,0,337,343,202,680,50,1
65535,940,100,12021,11606,11606,11601,11605,,0,0,415,415,200,830,50,1
1,940,100,12078,11607,11608,11599,11604,,1,0,470,471,200,941,50,1
1,940,100,12111,11605,11614,11566,11579,,1,0,497,506,202,1003,50,1
1,940,100,12154,11603,11616,11580,11553,,1,0,538,551,202,1089,50,1
1,940,100,12318,11597,11625,11588,11592,,1,0,693,721,204,1414,49,1
1,940,100,12432,11611,11592,11589,11611,,1,0,840,821,198,1661,51,0
1,940,100,12537,11618,11611,11594,11572,,1,0,926,919,199,1845,50,1
1,940,100,12635,11614,11612,11567,11576,,1,0,1023,1021,200,2044,50,1
1,940,100,12707,11613,11610,11536,11579,,1,0,1097,1094,200,2191,50,1
1,940,100,12767,11624,11604,11509,11586,,1,0,1163,1143,198,2306,51,0
0,940,100,12801,11649,11598,11492,11592,,1,0,1203,1152,196,2355,51,0
0,940,100,12795,11685,11600,11487,11599,,1,0,1195,1110,193,2305,52,1
1,940,100,12775,11745,11613,11491,11600,,1,0,1162,1030,189,2192,53,1
2,940,100,12717,11812,11612,11487,11602,,1,0,1105,905,182,2010,55,2
3,940,100,12617,11904,11619,11499,11599,,1,0,998,713,171,1711,58,3
9,940,100,12375,12114,11625,11528,11593,,1,0,750,261,135,1011,74,10
65535,940,100,12236,12236,11626,11533,11591,,0,0,610,0,100,610,100,20
24,940,100,12136,12363,11639,11520,11588,,1,1,227,724,419,951,124,25
27,940,100,12029,12470,11660,11540,11597,,1,1,441,810,284,1251,135,27
28,940,100,11934,12565,11696,11551,11614,,1,1,631,869,238,1500,142,28
29,940,100,11866,12632,11743,11539,11623,,1,1,766,889,216,1655,146,29
29,940,100,11812,12660,11795,11565,11613,,1,1,848,865,202,1713,150,30
30,940,100,11747,12710,11850,11533,11572,,1,1,963,860,189,1823,153,31
31,940,100,11709,12657,11892,11549,11582,,1,1,948,765,181,1713,155,31
31,940,100,11687,12583,11979,11571,11584,,1,1,896,604,167,1500,160,32
65535,940,100,11642,12393,12205,11560,11579,,1,1,751,188,125,939,180,36
65535,940,100,11640,12287,12304,11555,11599,,0,2,17,749,4506,766,202,40
44,940,100,11626,12190,12431,11589,11599,,1,2,241,842,449,1083,222,44
46,940,100,11621,12091,12523,11597,11599,,1,2,432,926,314,1358,232,46
47,940,100,11602,11992,12641,11594,11606,,1,2,649,1047,261,1696,238,48
48,940,100,11590,11910,12732,11641,11600,,1,2,822,1091,233,1913,243,49
49,940,100,11586,11837,12759,11678,11597,,1,2,922,1081,217,2003,246,49
49,940,100,11588,11773,12762,11734,11581,,1,2,989,1028,204,2017,249,50
50,940,100,11592,11736,12778,11779,11611,,1,2,1042,999,196,2041,251,50
50,940,100,11585,11712,12746,11862,11620,,1,2,1034,884,185,1918,254,51
51,940,100,11585,11691,12679,11968,11622,,1,2,988,711,172,1699,258,52
52,940,100,11599,11667,12591,12088,11596,,1,2,924,503,154,1427,265,53
54,940,100,11613,11648,12473,12186,11616,,1,2,825,287,135,1112,274,55
65535,940,100,11608,11632,12351,12296,11631,,0,2,719,55,108,774,293,59
63,940,100,11615,11616,12230,12408,11641,,1,3,178,767,531,945,319,64
66,940,100,11602,11603,12110,12545,11671,,1,3,435,874,301,1309,333,67
68,940,100,11606,11603,12018,12644,11719,,1,3,626,925,248,1551,340,68
69,940,100,11617,11595,11935,12661,11787,,1,3,726,874,220,1600,345,69
69,940,100,11615,11588,11874,12670,11863,,1,3,796,807,201,1603,350,70
71,940,100,11620,11584,11821,12608,11966,,1,3,787,642,182,1429,355,71
72,940,100,11615,11582,11773,12513,12094,,1,3,740,419,157,1159,364,73
65535,940,100,11616,11585,11734,12436,12235,,0,3,702,201,129,903,378,76
65535,940,100,11617,11571,11709,12334,12379,,0,4,45,670,1589,715,406,82
90,940,100,11598,11571,11682,12214,12533,,1,4,319,851,367,1170,427,91
93,940,100,11601,11581,11643,12119,12652,,1,4,533,1009,289,1542,435,94
96,940,100,11615,11581,11642,12022,12793,,1,4,771,1151,249,1922,440,96
97,940,100,11609,11597,11643,11924,12910,,1,4,986,1267,228,2253,444,98
98,940,100,11598,11600,11646,11871,12999,,1,4,1128,1353,220,2481,445,98
98,940,100,11599,11592,11647,11815,13033,,1,4,1218,1386,214,2604,447,99
98,940,100,11600,11594,11606,11772,13093,,1,4,1321,1487,213,2808,447,99
98,940,100,11589,11587,11607,11733,13125,,1,4,1392,1518,209,2910,448,99
99,940,100,11617,11580,11627,11676,13165,,1,4,1489,1538,203,3027,449,100
100,940,100,11605,11595,11642,11647,13120,,1,4,1473,1478,200,2951,450,100
100,940,100,11605,11601,11635,11643,13063,,1,4,1420,1428,201,2848,450,100
99,940,100,11612,11601,11604,11629,13031,,1,4,1402,1427,202,2829,450,100
99,940,100,11601,11586,11583,11597,12949,,1,4,1352,1366,201,2718,450,100
100,940,100,11590,11634,11579,11566,12861,,1,4,1295,1282,199,2577,450,100
100,940,100,11589,11616,11583,11551,12761,,1,4,1210,1178,197,2388,451,100
100,940,100,11594,11603,11590,11542,12629,,1,4,1087,1039,196,2126,451,100
100,940,100,11604,11593,11608,11531,12532,,1,4,1001,924,192,1925,452,100
100,940,100,11622,11595,11616,11562,12438,,1,4,876,822,194,1698,452,100
100,940,100,11627,11594,11588,11580,12341,,1,4,761,753,199,1514,450,100
100,940,100,11611,11572,11558,11529,12159,,1,4,630,601,195,1231,451,100
100,940,100,11611,11568,11571,11535,12086,,1,4,551,515,193,1066,452,100
65535,940,100,11603,11560,11582,11515,12016,,1,4,501,434,187,935,453,100
65535,940,100,11591,11567,11590,11513,11967,,0,4,454,377,183,831,455,100
65535,940,100,11600,11574,11598,11539,11927,,0,4,388,329,185,717,454,100
65535,940,100,11619,11583,11607,11551,11880,,0,4,329,273,183,602,455,100
65535,940,100,11625,11580,11612,11565,11806,,0,4,241,194,180,435,456,100
65535,940,100,11611,11571,11604,11561,11781,,0,4,220,177,180,397,456,100
65535,940,100,11605,11573,11575,11565,11746,,0,4,181,171,194,352,452,100
65535,940,100,11613,11568,11544,11571,11707,,0,4,136,163,220,299,445,98
65535,940,100,11575,11556,11563,11573,11657,,0,4,84,94,212,178,447,99
65535,940,100,11576,11552,11570,11548,11626,,0,4,78,56,172,134,458,100
65535,940,100,11586,11557,11564,11570,11638,,0,4,68,74,209,142,448,99
65535,940,100,11600,11559,11589,11549,11599,,0,0,11,41,473,52,21,1
65535,940,100,11603,11557,11588,11524,11601,,0,0,15,46,407,61,25,1
65535,940,100,11599,11557,11554,11527,11599,,0,0,45,42,193,87,52,1
65535,940,100,11579,11545,11563,11540,11560,,0,0,16,34,313,50,32,1
65535,940,100,11583,11540,11561,11536,11557,,0,0,22,43,295,65,34,1
65535,940,100,11578,11590,11566,11512,11560,,0,1,12,24,300,36,133,27
65535,940,100,11572,11582,11566,11526,11575,,0,1,10,16,260,26,138,28
65535,940,100,11591,11582,11550,11513,11585,,0,0,41,9,122,50,82,13
65535,940,100,11599,11586,11555,11506,11584,,0,0,44,13,130,57,77,11
65535,940,100,11589,11573,11567,11485,11595,,0,4,110,28,125,138,480,100
65535,940,100,11588,11568,11572,11498,11593,,0,4,95,21,122,116,482,100
65535,940,100,11592,11572,11575,11506,11591,,0,0,17,20,218,37,46,1
65535,940,100,11588,11554,11574,11516,11581,,0,0,14,34,343,48,29,1
65535,940,100,11593,11555,11570,11516,11583,,0,0,23,38,265,61,38,1
65535,940,100,11578,11553,11573,11529,11584,,0,4,55,11,120,66,483,100
65535,940,100,11588,11551,11585,11538,11588,,0,0,3,37,1333,40,8,1
65535,940,100,11596,11555,11593,11546,11543,,0,0,3,41,1467,44,7,1
65535,940,100,11587,11558,11565,11521,11551,,0,0,22,29,232,51,43,1
65535,940,100,11577,11550,11574,11524,11560,,0,0,3,27,1000,30,10,1
65535,940,100,11577,11540,11575,11526,11558,,0,0,2,37,1950,39,5,1
65535,940,100,11580,11534,11549,11503,11554,,0,0,31,46,248,77,40,1
65535,940,100,11574,11537,11543,11514,11572,,0,0,31,37,219,68,46,1
65535,940,100,11574,11540,11556,11502,11546,,0,0,18,34,289,52,35,1
65535,940,100,11580,11552,11565,11523,11564,,0,0,15,28,287,43,35,1
65535,940,100,11590,11549,11571,11542,11571,,0,0,19,41,316,60,32,1
65535,940,100,11585,11547,11582,11513,11537,,0,0,3,38,1367,41,7,1
65535,940,100,11582,11551,11583,11517,11550,,0,2,32,66,306,98,233,47
65535,940,100,11565,11557,11569,11511,11551,,0,2,12,58,583,70,217,43
65535,940,100,11572,11557,11566,11492,11552,,0,0,6,15,350,21,29,1
65535,940,100,11569,11553,11575,11505,11560,,0,2,22,70,418,92,224,45
65535,940,100,11572,11556,11554,11513,11553,,0,0,18,16,189,34,53,1
65535,940,100,11577,11553,11540,11528,11559,,0,0,37,24,165,61,61,4
65535,940,100,11556,11556,11535,11538,11560,,0,4,22,25,214,47,447,99
65535,940,100,11572,11559,11547,11555,11572,,0,0,25,13,152,38,66,6
65535,940,100,11564,11555,11565,11555,11567,,0,4,12,2,117,14,485,100
65535,940,100,11566,11553,11562,11552,11570,,0,4,18,8,144,26,469,100
65535,940,100,11579,11545,11572,11552,11590,,0,4,38,18,147,56,468,100
65535,940,100,11597,11549,11579,11553,11597,,0,0,18,48,367,66,27,1
65535,940,100,11581,11553,11552,11563,11597,,0,4,34,45,232,79,443,97
65535,940,100,11580,11553,11574,11550,11558,,0,0,6,27,550,33,18,1
65535,940,100,11569,11532,11525,11524,11524,,0,0,44,37,184,81,54,2
65535,940,100,11560,11528,11535,11534,11523,,0,0,25,32,228,57,44,1
65535,940,100,11557,11529,11537,11511,11508,,0,0,20,28,240,48,42,1
65535,940,100,11549,11540,11544,11530,11534,,0,0,5,9,280,14,36,1
65535,940,100,11559,11551,11537,11504,11549,,0,0,22,8,136,30,74,10
65535,940,100,11567,11562,11562,11529,11562,,0,0,5,5,200,10,50,1
65535,940,100,11570,11559,11541,11533,11569,,0,0,29,11,138,40,72,9
65535,940,100,11577,11558,11531,11537,11575,,0,0,46,19,141,65,71,8
65535,940,100,11566,11554,11540,11526,11576,,0,4,50,36,172,86,458,100
65535,940,100,11559,11558,11525,11530,11573,,0,4,43,48,212,91,447,99
65535,940,100,11551,11553,11553,11508,11540,,0,1,2,0,100,2,200,40
65535,940,100,11574,11564,11574,11514,11534,,0,0,0,10,1100,10,9,1
65535,940,100,11595,11561,11576,11503,11547,,0,0,19,34,279,53,36,1
65535,940,100,11590,11553,11557,11493,11558,,0,0,33,37,212,70,47,1
65535,940,100,11584,11543,11537,11476,11562,,0,0,47,41,187,88,53,1
65535,940,100,11569,11542,11544,11496,11539,,0,0,25,27,208,52,48,1
65535,940,100,11574,11542,11542,11510,11540,,0,0,32,32,200,64,50,1
65535,940,100,11550,11543,11552,11489,11552,,0,2,9,63,800,72,213,43
65535,940,100,11566,11551,11552,11512,11529,,0,0,14,15,207,29,48,1
65535,940,100,11560,11546,11575,11531,11542,,0,2,29,44,252,73,240,48
65535,940,100,11559,11554,11588,11523,11531,,0,2,34,65,291,99,234,47
65535,940,100,11563,11596,11582,11524,11540,,0,1,33,14,142,47,170,34
65535,940,100,11576,11584,11581,11527,11517,,0,1,8,3,138,11,172,34
65535,940,100,11569,11573,11580,11542,11533,,0,2,7,38,643,45,216,43
65535,940,100,11574,11557,11577,11544,11542,,0,2,20,33,265,53,238,48
65535,940,100,11574,11594,11543,11544,11556,,0,1,20,51,355,71,128,26
65535,940,100,11574,11586,11548,11558,11561,,0,1,12,38,417,50,124,25
65535,940,100,11581,11634,11559,11561,11582,,0,1,53,75,242,128,141,28
65535,940,100,11581,11620,11540,11563,11593,,0,1,39,80,305,119,133,27
65535,940,100,11587,11611,11552,11538,11590,,0,1,24,59,346,83,129,26
65535,940,100,11575,11604,11565,11520,11559,,0,1,29,39,234,68,143,29
65535,940,100,11588,11591,11575,11521,11567,,0,1,3,16,633,19,116,23
65535,940,100,11583,11582,11582,11537,11565,,0,0,1,1,200,2,50,1
65535,940,100,11570,11579,11560,11538,11573,,0,1,9,19,311,28,132,26
65535,940,100,11568,11569,11541,11544,11552,,0,1,1,28,2900,29,103,21
65535,940,100,11579,11568,11562,11531,11572,,0,0,17,11,165,28,61,4
65535,940,100,11573,11613,11571,11530,11575,,0,1,40,42,205,82,149,30
65535,940,100,11562,11594,11566,11531,11573,,0,1,32,28,188,60,153,31
65535,940,100,11573,11587,11575,11511,11579,,0,1,14,12,186,26,154,31
65535,940,100,11582,11571,11553,11526,11540,,0,0,29,11,138,40,72,9
65535,940,100,11577,11550,11531,11515,11560,,0,0,46,27,159,73,63,5
65535,940,100,11582,11554,11549,11528,11574,,0,0,33,28,185,61,54,2
65535,940,100,11604,11569,11580,11549,11601,,0,0,24,35,246,59,41,1
65535,940,100,11614,11560,11568,11552,11600,,0,0,46,54,217,100,46,1
65535,940,100,11586,11562,11580,11562,11587,,0,4,25,7,128,32,478,100
65535,940,100,11560,11559,11550,11540,11544,,0,0,10,1,110,11,91,16
65535,940,100,11552,11564,11546,11545,11543,,0,1,12,18,250,30,140,28
65535,940,100,11541,11556,11557,11552,11560,,0,4,8,3,138,11,472,100
65535,940,100,11541,11559,11570,11555,11577,,0,4,22,7,132,29,476,100
65535,940,100,11542,11559,11583,11529,11585,,0,4,56,2,104,58,496,100
65535,940,100,11562,11562,11588,11504,11588,,0,2,26,84,423,110,224,45
65535,940,100,11557,11566,11588,11485,11547,,0,2,22,103,568,125,218,44
65535,940,100,11555,11571,11585,11504,11551,,0,2,14,81,679,95,215,43
65535,940,100,11567,11564,11538,11493,11548,,0,0,29,3,110,32,91,16
65535,940,100,11561,11554,11522,11512,11519,,0,0,39,7,118,46,85,14
65535,940,100,11556,11556,11511,11536,11511,,0,0,45,0,100,45,100,20
65535,940,100,11556,11563,11538,11521,11538,,0,1,7,25,457,32,122,24
65535,940,100,11573,11566,11530,11513,11549,,0,0,43,7,116,50,86,14
65535,940,100,11562,11565,11549,11500,11558,,0,1,3,16,633,19,116,23
65535,940,100,11548,11554,11562,11488,11571,,0,4,83,9,111,92,490,100
65535,940,100,11562,11550,11570,11506,11575,,0,4,69,5,107,74,493,100
65535,940,100,11568,11551,11569,11513,11580,,0,4,67,11,116,78,486,100
65535,940,100,11579,11599,11552,11531,11559,,0,1,20,47,335,67,130,26
65535,940,100,11603,11592,11556,11538,11600,,0,0,47,11,123,58,81,12
65535,940,100,11599,11595,11557,11546,11608,,0,4,62,51,182,113,455,100
65535,940,100,11591,11587,11577,11530,11599,,0,4,69,22,132,91,476,100
65535,940,100,11593,11576,11591,11546,11594,,0,4,48,3,106,51,494,100
65535,940,100,11595,11572,11587,11550,11561,,0,0,8,23,388,31,26,1
65535,940,100,11603,11563,11584,11542,11558,,0,0,19,40,311,59,32,1
65535,940,100,11597,11558,11572,11558,11568,,0,0,25,39,256,64,39,1
65535,940,100,11592,11557,11594,11554,11584,,0,2,37,40,208,77,248,50
65535,940,100,11607,11566,11605,11563,11595,,0,0,2,41,2150,43,5,1
65535,940,100,11610,11569,11592,11543,11564,,0,0,18,41,328,59,30,1
65535,940,100,11603,11568,11594,11547,11571,,0,0,9,35,489,44,20,1
65535,940,100,11609,11570,11589,11550,11571,,0,0,20,39,295,59,34,1
65535,940,100,11579,11565,11562,11527,11537,,0,0,17,14,182,31,55,2
65535,940,100,11578,11567,11575,11536,11549,,0,0,3,11,467,14,21,1
65535,940,100,11562,11556,11584,11545,11525,,0,2,28,39,239,67,242,48
65535,940,100,11571,11561,11586,11550,11518,,0,2,25,36,244,61,241,48
65535,940,100,11587,11562,11566,11560,11541,,0,0,21,25,219,46,46,1
65535,940,100,11577,11556,11569,11557,11525,,0,0,8,21,363,29,28,1
65535,940,100,11549,11547,11563,11558,11537,,0,2,16,5,131,21,276,55
65535,940,100,11540,11543,11539,11556,11518,,0,3,17,38,324,55,331,66
65535,940,100,11532,11547,11547,11556,11496,,0,3,9,60,767,69,313,63
65535,940,100,11528,11545,11553,11546,11512,,0,2,8,7,188,15,253,51
65535,940,100,11542,11552,11561,11549,11536,,0,2,9,12,233,21,243,49
65535,940,100,11562,11555,11575,11526,11561,,0,2,20,49,345,69,229,46
65535,940,100,11574,11553,11574,11503,11568,,0,0,0,21,2200,21,5,1
65535,940,100,11563,11548,11555,11494,11565,,0,4,71,10,114,81,488,100
65535,940,100,11572,11551,11562,11513,11563,,0,0,10,21,310,31,32,1
65535,940,100,11563,11547,11574,11524,11569,,0,2,27,50,285,77,235,47
65535,940,100,11565,11540,11576,11523,11556,,0,2,36,53,247,89,240,48
65535,940,100,11571,11531,11550,11528,11561,,0,0,21,40,290,61,34,1
65535,940,100,11580,11540,11569,11539,11580,,0,0,11,40,464,51,22,1
65535,940,100,11565,11558,11581,11545,11584,,0,4,39,3,108,42,493,100
65535,940,100,11564,11573,11592,11518,11581,,0,2,19,74,489,93,220,44
65535,940,100,11578,11561,11591,11530,11575,,0,2,30,61,303,91,233,47
65535,940,100,11561,11563,11564,11539,11574,,0,4,35,10,129,45,478,100
65535,940,100,11566,11551,11545,11540,11578,,0,4,38,33,187,71,453,100
65535,940,100,11581,11540,11555,11538,11578,,0,0,26,41,258,67,39,1
65535,940,100,11573,11540,11534,11546,11559,,0,0,39,33,185,72,54,2
65535,940,100,11564,11543,11523,11550,11574,,0,4,24,51,313,75,432,93
65535,940,100,11581,11546,11519,11535,11589,,0,4,54,70,230,124,443,97
65535,940,100,11575,11552,11515,11549,11597,,0,4,48,82,271,130,437,95
65535,940,100,11558,11562,11538,11544,11608,,0,4,64,70,209,134,448,99
65535,940,100,11568,11559,11515,11546,11600,,0,4,54,85,257,139,439,96
65535,940,100,11574,11543,11490,11518,11579,,0,4,61,89,246,150,441,96
65535,940,100,11562,11541,11509,11500,11580,,0,4,80,71,189,151,453,100
65535,940,100,11557,11552,11528,11496,11592,,0,4,96,64,167,160,460,100
65535,940,100,11571,11555,11544,11489,11571,,0,0,27,16,159,43,63,5
65535,940,100,11592,11549,11554,11513,11568,,0,0,38,43,213,81,47,1
65535,940,100,11590,11550,11536,11497,11557,,0,0,54,40,174,94,57,3
65535,940,100,11584,11545,11549,11507,11558,,0,0,35,39,211,74,47,1
65535,940,100,11568,11540,11531,11518,11560,,0,0,37,28,176,65,57,3
65535,940,100,11572,11539,11511,11528,11533,,0,0,61,33,154,94,65,6
65535,940,100,11575,11538,11530,11537,11557,,0,0,45,37,182,82,55,2
65535,940,100,11580,11540,11551,11548,11569,,0,0,29,40,238,69,42,1
65535,940,100,11578,11556,11579,11555,11557,,0,2,23,24,204,47,249,50
65535,940,100,11579,11560,11584,11563,11537,,0,2,24,21,188,45,253,51
65535,940,100,11582,11567,11587,11538,11546,,0,2,20,49,345,69,229,46
65535,940,100,11594,11559,11574,11544,11530,,0,0,20,35,275,55,36,1
65535,940,100,11572,11554,11578,11543,11543,,0,2,24,35,246,59,241,48
65535,940,100,11579,11552,11583,11554,11560,,0,2,31,29,194,60,252,50
65535,940,100,11575,11563,11563,11564,11583,,0,4,19,20,205,39,449,100
65535,940,100,11575,11577,11546,11564,11555,,0,1,2,31,1650,33,106,21
65535,940,100,11581,11571,11566,11573,11560,,0,0,15,10,167,25,60,4
65535,940,100,11586,11567,11568,11572,11570,,0,0,18,19,206,37,49,1
65535,940,100,11583,11562,11578,11546,11580,,0,0,5,21,520,26,19,1
65535,940,100,11575,11556,11581,11552,11548,,0,2,25,29,216,54,246,49
65535,940,100,11570,11555,11572,11545,11563,,0,2,17,27,259,44,239,48
65535,940,100,11562,11563,11579,11528,11578,,0,2,16,51,419,67,224,45
65535,940,100,11576,11566,11565,11541,11559,,0,0,11,10,191,21,52,1
65535,940,100,11599,11564,11557,11525,11570,,0,0,42,35,183,77,55,2
65535,940,100,11586,11563,11572,11533,11574,,0,0,14,23,264,37,38,1
65535,940,100,11594,11559,11556,11510,11571,,0,0,38,35,192,73,52,1
65535,940,100,11595,11558,11561,11493,11545,,0,0,34,37,209,71,48,1
65535,940,100,11579,11556,11564,11486,11545,,0,0,15,23,253,38,40,1
65535,940,100,11577,11551,11563,11498,11557,,0,0,14,26,286,40,35,1
65535,940,100,11592,11554,11546,11530,11561,,0,0,46,38,183,84,55,2
65535,940,100,11589,11556,11563,11544,11579,,0,0,26,33,227,59,44,1
65535,940,100,11592,11549,11545,11539,11547,,0,0,47,43,191,90,52,1
65535,940,100,11606,11553,11557,11517,11524,,0,0,49,53,208,102,48,1
65535,940,100,11598,11553,11568,11500,11546,,0,0,30,45,250,75,40,1
65535,940,100,11587,11545,11576,11507,11556,,0,0,11,42,482,53,21,1
65535,940,100,11585,11544,11577,11482,11558,,0,0,8,41,613,49,16,1
65535,940,100,11580,11549,11572,11495,11566,,0,0,8,31,488,39,20,1
65535,940,100,11564,11549,11574,11505,11561,,0,2,25,69,376,94,227,45
65535,940,100,11576,11543,11575,11523,11544,,0,0,1,33,3400,34,3,1
65535,940,100,11587,11550,11524,11529,11531,,0,0,63,37,159,100,63,5
65535,940,100,11570,11543,11521,11535,11534,,0,0,49,27,155,76,65,6
65535,940,100,11559,11534,11526,11503,11535,,0,0,33,25,176,58,57,3
65535,940,100,11548,11538,11532,11485,11546,,0,0,16,10,163,26,61,4
65535,940,100,11543,11535,11535,11499,11558,,0,4,59,23,139,82,472,100
65535,940,100,11554,11540,11522,11521,11568,,0,4,47,46,198,93,451,100
65535,940,100,11559,11546,11542,11542,11588,,0,4,46,46,200,92,450,100
65535,940,100,11560,11548,11554,11550,11586,,0,4,36,32,189,68,453,100
